,school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,binge_drinker,heavy_drinker,overall_grade
238,0,0,16,0,1,1,4,4,1,3,0,0,1,0,1,0,1,1,0,5,3,2,1,1,5,4,15,16,16,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,15.75
239,0,0,18,1,1,1,3,1,1,2,0,0,0,0,1,1,1,1,1,5,3,3,1,1,4,4,8,8,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,8.0
240,0,0,17,0,1,1,3,2,1,2,0,0,0,0,1,0,1,1,0,5,3,4,1,3,3,2,17,18,17,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,17.25
241,0,1,17,0,0,1,2,3,1,2,0,0,1,0,0,0,1,1,0,5,3,3,1,3,3,0,10,11,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,10.75
242,0,1,18,0,0,1,2,1,4,2,0,1,1,0,1,1,1,1,1,4,3,2,4,5,3,2,9,10,11,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1.0,10.25
243,0,0,17,0,1,0,2,1,2,3,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,0,15,15,16,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,15.5
244,0,0,17,0,0,1,4,3,1,2,0,0,0,0,1,1,1,1,1,3,2,3,1,2,3,0,14,12,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,12.5
245,0,1,17,1,1,1,2,2,2,2,0,0,1,0,1,1,1,1,0,4,5,2,1,1,1,0,12,13,13,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,12.75
246,0,1,17,0,1,1,4,4,1,2,0,1,1,0,1,1,1,1,1,4,5,5,1,3,2,0,13,13,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,13.0
247,0,1,16,0,1,1,4,4,1,2,0,0,1,0,1,1,1,1,0,4,2,4,2,4,1,0,13,13,14,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.0,0.0,13.5
248,0,1,16,0,0,1,1,1,2,2,0,0,1,0,0,1,1,1,0,3,4,2,1,1,5,2,9,9,9,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,9.0
249,0,1,16,0,1,1,3,2,2,3,0,0,0,0,1,1,1,1,1,5,3,3,1,3,2,0,12,12,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,12.0
250,0,1,17,0,0,1,2,2,1,2,0,0,0,0,1,0,1,1,1,4,4,2,5,5,4,0,16,16,16,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,1.0,16.0
251,0,0,16,0,1,1,2,1,1,1,0,0,0,0,0,1,1,1,1,4,5,2,1,1,5,4,9,10,10,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,9.75
252,0,0,16,0,1,0,4,1,1,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,5,0,14,13,13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,13.25
253,0,0,18,0,0,0,2,4,2,2,1,0,1,0,0,1,1,1,0,4,3,3,1,1,3,18,10,10,10,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.0
254,0,0,18,0,0,1,2,2,1,2,1,0,1,0,0,0,1,1,1,5,3,1,1,1,5,16,9,8,10,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,9.25
255,0,0,18,0,1,1,3,3,2,1,1,0,0,0,0,1,0,1,0,4,1,1,1,1,3,14,8,7,7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,7.25
256,0,1,18,0,1,1,2,2,1,1,1,0,1,0,1,0,0,1,1,4,4,3,2,2,1,26,7,8,8,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,7.75
257,0,1,17,0,1,1,4,4,1,1,0,0,1,0,1,0,1,1,0,4,2,1,1,2,5,6,10,8,9,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,9.0
258,0,0,17,0,1,1,3,2,1,2,0,0,0,0,1,1,1,0,0,5,4,2,1,1,3,4,14,14,15,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,14.5
259,0,0,17,0,0,1,1,1,1,3,0,0,1,0,1,1,1,1,1,4,3,2,1,2,4,10,11,10,10,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,10.25
260,0,0,16,0,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,5,3,5,1,2,5,4,12,11,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,11.25
261,0,0,17,1,1,1,2,1,3,2,0,0,0,0,1,1,1,0,0,2,1,1,1,1,3,2,13,13,13,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,13.0
262,0,0,17,1,0,0,1,4,4,1,1,0,1,0,0,1,1,1,0,5,5,4,1,1,5,14,9,9,8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,8.5
263,0,1,18,0,1,1,2,2,1,2,0,0,0,0,0,1,0,1,0,5,5,4,3,5,2,16,8,7,8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,7.75
264,0,0,17,0,0,0,2,2,1,1,1,0,1,0,0,0,0,1,0,3,1,2,1,1,1,8,11,9,10,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,10.0
265,0,0,17,1,0,1,1,1,2,3,0,0,0,0,1,1,1,1,0,4,3,3,1,3,5,4,15,14,15,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,14.75
266,0,0,17,0,0,0,4,2,1,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,4,4,15,14,14,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,14.25
267,0,1,17,0,0,1,4,3,2,2,0,0,0,0,1,1,1,1,1,2,5,5,1,4,5,8,15,15,15,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,15.0
268,0,1,17,1,0,0,4,4,2,2,0,0,1,0,0,1,1,1,0,3,3,3,2,3,4,0,12,12,12,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.0
269,0,1,16,0,0,1,4,3,1,1,0,0,0,0,1,0,1,1,0,5,4,5,1,1,3,7,14,14,15,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,14.5
270,0,1,16,0,1,1,4,4,1,1,0,0,0,1,1,1,1,1,0,5,3,2,1,2,5,4,14,15,15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,14.75
271,0,0,17,0,1,1,4,4,1,2,0,0,1,1,0,1,1,1,1,5,3,1,1,4,5,2,11,11,12,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,11.5
272,0,1,17,1,1,1,1,1,2,3,0,0,0,0,0,0,1,1,1,4,3,3,1,1,1,2,13,14,15,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,14.25
273,0,0,17,0,1,1,3,3,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,3,5,10,11,11,11,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,11.0
274,0,0,17,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,1,4,3,2,1,1,4,10,10,9,10,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,9.75
275,0,0,18,0,1,1,2,1,2,3,0,0,1,0,0,0,1,1,1,4,4,4,1,1,3,10,12,10,11,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,11.0
276,0,1,16,0,1,1,2,1,3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,4,7,15,16,16,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,15.75
277,0,0,17,0,1,1,1,1,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,5,4,11,10,11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,10.75
278,0,1,17,0,1,1,2,3,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,2,9,12,13,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,11.75
279,0,1,22,0,1,1,3,1,1,1,3,0,0,0,0,0,0,1,1,5,4,5,5,5,1,12,7,8,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,1.0,6.25
280,0,1,18,1,0,1,3,3,1,2,0,0,1,0,0,1,1,1,1,4,3,3,1,3,5,8,10,9,10,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,9.75
281,0,1,16,0,1,1,0,2,1,1,0,0,0,0,0,0,1,1,0,4,3,2,2,4,5,0,11,12,11,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1.0,0.0,11.25
282,0,1,18,0,1,1,3,2,2,1,0,0,0,0,0,1,0,1,0,4,4,5,2,4,5,8,7,8,7,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,7.25
283,0,1,16,0,1,1,3,3,3,2,1,1,1,0,0,0,1,1,0,5,3,3,1,3,2,4,9,11,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,10.0
284,0,1,18,0,1,1,2,1,1,1,2,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,7,8,6,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1.0,0.0,6.75
285,0,1,16,1,1,1,2,1,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,2,14,13,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.75
286,0,1,17,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,12,12,13,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,0.0,12.5
287,0,1,17,0,0,1,1,1,2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,5,0,9,10,10,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,9.75
288,0,0,18,0,0,0,2,1,1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,3,5,2,12,12,13,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.5
289,0,0,17,0,0,1,4,2,1,4,0,0,1,0,1,1,1,1,0,4,2,3,1,1,4,2,14,15,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,15.75
290,0,0,19,0,1,1,2,2,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,10,10,11,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,10.5
291,0,1,18,0,0,1,2,1,3,2,1,0,0,0,1,0,0,1,0,4,4,5,4,4,5,4,11,10,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1.0,10.75
292,0,0,17,1,1,1,4,2,1,3,0,0,1,0,1,1,1,1,0,4,3,4,1,3,5,2,11,12,14,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.75
293,0,0,18,0,0,1,1,1,1,3,0,0,1,0,0,0,1,0,0,4,4,3,2,3,3,4,11,12,14,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,12.75
294,0,0,18,1,1,1,2,2,1,2,0,1,0,0,0,1,1,0,0,3,2,3,1,1,5,4,11,11,13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,12.0
295,0,1,19,0,0,0,4,3,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,4,11,13,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,13.0
296,0,1,18,0,1,1,2,1,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,2,16,16,16,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,16.0
297,0,1,17,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9,10,10,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,9.75
298,0,0,17,0,0,1,2,2,1,4,0,0,0,0,1,1,1,1,1,3,4,1,1,1,2,2,10,11,12,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,11.25
299,0,0,20,1,1,1,2,1,2,2,0,0,1,1,1,1,0,1,1,1,2,3,1,2,2,8,10,12,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,11.5
300,0,0,18,0,1,1,4,3,1,2,0,0,1,0,0,1,1,1,1,3,1,2,1,3,2,2,15,15,15,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,15.0
301,0,1,18,0,1,1,4,3,1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,3,2,10,10,11,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.5
302,0,1,18,1,1,1,3,2,1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,3,2,10,11,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,11.25
303,0,0,17,0,1,1,3,3,1,3,0,0,0,0,1,0,1,0,0,3,2,3,1,1,4,2,15,12,13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,13.25
304,0,0,18,0,1,1,2,2,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,3,0,11,12,13,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,12.25
305,0,1,17,0,1,1,2,2,2,1,0,0,0,0,0,1,0,1,0,4,4,4,2,3,4,8,8,8,9,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,8.5
306,0,1,18,1,0,0,3,4,2,2,0,0,1,0,1,1,1,1,0,4,2,5,3,4,1,6,15,16,16,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,15.75
307,0,1,17,0,1,1,3,1,1,2,0,0,0,0,1,1,1,1,1,5,4,4,3,4,5,0,11,11,14,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,12.5
308,0,0,18,1,1,1,4,4,2,2,0,0,0,0,1,1,1,1,0,4,3,4,2,2,4,8,10,11,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,11.25
309,0,1,18,0,1,1,4,2,1,2,0,0,1,0,1,1,1,1,1,5,4,5,1,3,5,4,10,12,14,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,12.5
310,0,0,18,1,1,1,2,1,2,2,0,0,1,0,0,1,0,1,1,4,3,5,1,2,3,12,8,9,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,9.25
311,0,0,19,0,1,1,3,3,1,2,0,0,1,0,1,1,1,1,0,4,3,5,3,3,5,16,11,12,12,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,11.75
312,0,0,18,0,1,1,2,3,1,4,0,0,1,0,1,1,1,1,1,4,5,5,1,3,2,10,16,16,16,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,16.0
313,0,0,18,0,0,1,1,1,2,2,0,0,1,0,0,0,1,0,0,4,4,3,1,1,3,2,13,13,13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,13.0
314,0,1,17,1,1,1,1,2,1,2,0,0,1,0,1,0,1,0,1,3,5,2,2,2,1,2,16,17,18,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,17.25
315,0,0,18,0,1,1,2,1,1,2,0,0,1,0,0,1,1,1,1,4,2,5,1,2,1,8,14,14,15,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,14.5
316,0,0,17,0,1,1,2,4,2,2,0,0,1,0,0,1,1,1,1,4,3,3,1,1,1,6,15,16,16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,0.0,15.75
317,0,0,17,0,0,1,2,2,2,2,0,1,1,0,0,1,1,1,1,4,4,4,2,3,5,6,12,12,12,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.0
318,0,0,18,1,1,0,3,2,2,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,5,15,12,9,10,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,10.25
319,0,1,18,0,1,1,4,4,2,1,0,0,0,0,1,1,1,1,0,3,2,4,1,4,3,6,11,12,12,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,11.75
320,0,0,18,0,1,1,4,4,1,2,1,1,1,0,1,1,1,1,1,2,4,4,1,1,4,2,14,12,13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0,13.0
321,0,0,17,0,1,1,2,2,3,3,0,0,1,0,0,1,1,1,1,4,2,3,1,1,1,8,13,15,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,14.5
322,0,0,19,1,1,1,3,2,1,2,1,1,1,0,0,1,0,1,0,3,3,3,4,3,3,0,9,8,10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,9.25
323,0,1,18,0,0,1,4,3,2,1,0,0,0,0,1,1,1,1,0,4,2,3,1,2,1,0,10,10,10,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,10.0
324,0,1,18,0,1,1,1,2,2,1,0,0,0,0,0,0,0,1,0,3,4,4,2,4,4,10,10,10,11,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.0,0.0,10.5
325,0,1,17,0,0,0,4,1,2,1,0,0,0,0,1,1,1,1,1,4,5,4,2,4,5,22,11,11,10,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,10.5
326,0,1,17,0,0,0,3,2,1,1,0,0,0,0,0,1,1,1,0,4,4,4,3,4,3,18,13,13,13,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,13.0
327,0,0,18,1,0,1,1,1,2,4,0,0,1,0,1,1,1,0,0,5,2,2,1,1,3,2,17,17,18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,17.5
328,0,0,18,0,1,1,1,1,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,0,12,13,13,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,12.75
329,0,0,17,0,1,1,2,2,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,12,12,12,14,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,13.0
330,0,0,18,0,1,1,2,1,2,2,0,0,0,0,1,1,1,1,1,4,3,1,1,1,5,10,12,13,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,13.25
331,0,1,17,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,0,4,3,3,1,2,4,0,12,12,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,12.0
332,0,0,18,0,1,1,2,2,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,2,0,18,18,18,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,18.0
333,0,0,17,0,1,1,1,1,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,13,13,14,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,13.5
334,0,1,18,0,1,1,2,1,1,3,0,0,0,0,1,1,1,1,0,4,2,4,1,3,2,0,14,15,15,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,14.75
335,0,1,18,0,0,0,4,4,1,2,0,0,1,0,1,1,1,1,0,5,4,3,1,1,2,0,17,17,17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,17.0
336,0,1,18,0,1,1,4,2,1,2,0,0,1,0,1,1,1,1,1,4,3,2,1,4,5,2,15,16,16,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.0,0.0,15.75
337,0,0,17,0,1,1,4,3,1,3,0,0,1,0,0,1,1,1,0,4,2,2,1,2,3,0,17,18,18,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,17.75
338,0,0,17,1,0,1,3,1,2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,3,0,18,19,19,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,18.75
339,0,1,18,1,0,1,3,2,2,3,0,0,1,0,1,1,1,1,0,5,4,2,1,1,4,0,14,15,15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,14.75
340,0,1,17,0,1,1,3,3,1,1,0,0,1,0,0,1,1,1,0,4,4,3,1,3,5,0,14,15,15,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,14.75
341,0,0,19,0,1,1,4,4,2,2,0,0,1,0,1,1,1,1,0,2,3,4,2,3,2,2,14,13,13,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,13.25
342,0,0,18,0,0,1,4,3,2,2,0,0,1,0,0,1,1,1,1,4,4,5,1,2,2,0,13,14,14,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,13.75
343,0,0,18,0,1,1,4,3,1,4,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,17,17,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,16.75
344,0,1,18,0,0,1,4,4,1,1,0,0,1,0,0,1,1,1,1,1,4,2,2,2,1,0,18,18,17,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,17.5
345,0,0,18,0,0,0,4,4,1,2,0,0,1,1,0,1,1,1,1,4,2,4,1,1,4,0,14,15,15,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,14.75
346,0,1,17,0,0,1,4,4,2,1,0,0,0,0,0,1,1,1,0,4,1,1,2,2,5,0,12,13,13,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0.0,12.75
347,0,0,17,1,1,1,4,4,2,3,0,0,1,0,1,1,1,1,0,5,3,4,1,1,5,0,7,7,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,7.5
348,0,0,17,0,1,1,4,2,2,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,16,16,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,16.0
349,0,0,17,0,1,1,3,2,1,4,0,0,1,0,1,0,1,1,0,5,2,2,1,2,5,0,18,18,18,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0,18.0
350,0,1,19,1,0,1,2,1,2,3,1,0,0,0,1,1,1,1,1,4,3,1,1,1,5,0,9,10,11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,10.25
351,0,1,20,0,1,0,3,2,1,1,2,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,14,15,15,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,14.75
352,0,1,19,1,1,1,3,3,1,2,0,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,10,10,11,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,10.5
353,0,0,18,0,1,1,1,4,1,2,0,1,1,0,0,0,1,0,1,3,4,4,1,2,5,2,10,10,11,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,10.5
354,0,0,18,0,1,1,2,1,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,2,1,2,12,12,15,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,13.5
355,0,0,17,0,1,1,2,3,2,2,0,0,0,0,1,1,1,1,1,4,2,1,1,1,3,2,11,12,14,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,12.75
356,0,0,17,1,1,1,4,4,1,1,0,0,0,0,1,1,1,1,0,4,4,4,1,1,5,2,15,16,17,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0,16.25
357,0,0,18,0,1,1,4,3,1,3,0,0,1,0,1,1,1,1,1,4,3,4,1,1,5,2,14,15,17,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,15.75
358,0,0,18,0,0,1,4,3,2,1,0,0,1,0,0,1,1,1,0,3,2,4,1,4,1,8,12,12,15,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,13.5
359,0,0,17,1,1,1,3,4,1,3,0,0,1,0,1,0,1,1,0,4,3,4,2,5,5,2,15,15,17,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,16.0
360,0,0,18,0,1,1,3,3,1,2,0,0,1,0,0,1,1,1,0,4,1,4,1,1,3,8,11,12,14,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,12.75
361,0,1,19,0,1,1,4,2,2,2,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,9,11,10,10,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,10.25
362,0,0,18,0,1,1,4,4,1,2,0,0,1,0,0,1,1,1,0,4,4,4,3,3,5,0,12,11,13,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.25
363,0,0,18,0,1,1,3,4,1,1,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,4,11,12,14,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,12.75
364,0,0,17,0,1,1,4,4,1,1,0,0,0,0,1,1,1,1,0,5,3,4,1,2,5,2,14,15,17,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,15.75
